date, pm25, pm10, o3, no2, so2, co,country
2019/1/14, 317, 153, 28, 23, 14, ,zibo
2019/1/15, 159, 81, 23, 27, 19, ,zibo
2019/1/16, 112, 104, 24, 29, 22, ,zibo
2019/1/17, 157, 119, 27, 35, 26, ,zibo
2019/1/18, 173, 164, 16, 48, 36, ,zibo
2019/1/19, 221, 87, 25, 31, 19, ,zibo
2019/1/20, 149, 97, 27, 29, 19, ,zibo
2019/1/21, 153, 108, 26, 32, 22, ,zibo
2019/1/22, 168, 113, 30, 39, 28, ,zibo
2019/1/23, 170, 135, 34, 44, 28, ,zibo
2019/1/24, 190, 85, 30, 24, 19, ,zibo
2019/1/25, 162, 91, 28, 32, 27, ,zibo
2019/1/26, 152, 101, 30, 31, 18, ,zibo
2019/1/27, 152, 100, 29, 30, 21, ,zibo
2019/1/28, 156, 109, 32, 27, 21, ,zibo
2019/1/29, 162, 138, 24, 29, 25, ,zibo
2019/1/30, 201, 59, 29, 10, 11, ,zibo
2019/1/31, 100, 89, 38, 13, 11, ,zibo
2019/2/1, 154, 81, 38, 17, 13, ,zibo
2019/2/2, 160, 140, 26, 22, 23, ,zibo
2019/2/3, 191, 144, 45, 20, 23, ,zibo
2019/2/4, 176, 124, 51, 14, 23, ,zibo
2019/2/5, 181, 129, 27, 14, 9, ,zibo
2019/2/6, 196, 53, 29, 9, 13, ,zibo
2019/2/7, 117, 59, 27, 12, 14, ,zibo
2019/2/8, 91, 72, 30, 14, 18, ,zibo
2019/2/9, 150, 54, 30, 12, 16, ,zibo
2019/2/10, 112, 89, 39, 16, 13, ,zibo
2019/2/11, 177, 140, 41, 27, 20, ,zibo
2019/2/12, 230, 90, 26, 17, 9, ,zibo
2019/2/13, 185, 56, 18, 16, 9, ,zibo
2019/2/14, 130, 86, 37, 19, 12, ,zibo
2019/2/15, 178, 58, 33, 22, 14, ,zibo
2019/2/16, 129, 66, 34, 29, 22, ,zibo
2019/2/17, 125, 85, 29, 26, 18, ,zibo
2019/2/18, 148, 111, 29, 27, 12, ,zibo
2019/2/19, 207, 149, 40, 31, 16, ,zibo
2019/2/20, 263, 129, 56, 38, 28, ,zibo
2019/2/21, 189, 146, 61, 45, 30, ,zibo
2019/2/22, 214, 155, 61, 53, 35, ,zibo
2019/2/23, 237, 145, 53, 52, 36, ,zibo
2019/2/24, 207, 162, 58, 56, 32, ,zibo
2019/2/25, 236, 169, 43, 59, 38, ,zibo
2019/2/26, 245, 147, 59, 38, 24, ,zibo
2019/2/27, 245, 130, 63, 35, 19, ,zibo
2019/2/28, 213, 147, 80, 43, 23, ,zibo
2019/3/1, 224, 137, 66, 44, 21, ,zibo
2019/3/2, 190, 144, 60, 40, 22, ,zibo
2019/3/3, 207, 116, 52, 31, 18, ,zibo
2019/3/4, 188, 133, 70, 30, 28, ,zibo
2019/3/5, 207, 112, 38, 23, 16, ,zibo
2019/3/6, 159, 100, 42, 36, 26, ,zibo
2019/3/7, 153, 106, 49, 37, 26, ,zibo
2019/3/8, 163, 86, 53, 27, 19, ,zibo
2019/3/9, 156, 136, 76, 42, 27, ,zibo
2019/3/10, 200, 75, 40, 18, 12, ,zibo
2019/3/11, 147, 71, 37, 20, 13, ,zibo
2019/3/12, 83, 70, 38, 28, 23, ,zibo
2019/3/13, 92, 92, 40, 33, 24, ,zibo
2019/3/14, 142, 80, 39, 26, 18, ,zibo
2019/3/15, 109, 94, 42, 25, 21, ,zibo
2019/3/16, 132, 112, 62, 36, 23, ,zibo
2019/3/17, 144, 106, 82, 18, 15, ,zibo
2019/3/18, 152, 79, 76, 17, 13, ,zibo
2019/3/19, 145, 79, 57, 22, 13, ,zibo
2019/3/20, 158, 71, 41, 16, 12, ,zibo
2019/3/21, 94, 76, 43, 29, 18, ,zibo
2019/3/22, 107, 62, 40, 18, 12, ,zibo
2019/3/23, 97, 104, 59, 23, 20, ,zibo
2019/3/24, 148, 93, 58, 22, 18, ,zibo
2019/3/25, 157, 103, 64, 23, 19, ,zibo
2019/3/26, 161, 112, 59, 17, 14, ,zibo
2019/3/27, 151, 102, 37, 21, 12, ,zibo
2019/3/28, 116, 114, 21, 35, 22, ,zibo
2019/3/29, 162, 81, 42, 13, 8, ,zibo
2019/3/30, 103, 95, 44, 26, 21, ,zibo
